9966760949
10809457503
11546062331
11472091193
11534046417
11398002826
12623801883
12962943726
12786280485
13183626241
13682491817
13981365694
14188977240
14804250644
15430250450
16075241261
16751004534
17652491145
18228786097
19251955817
20223427800
20961732439
21438969369
22497835145
23382675320
22852392526
22228737289
23497793636
24102516482
24688131094
24976981941
24148235569
23497031651
22530248806
22470989835
23625279552
23523642505
23611387983
24317865104
25417878058
26037547529
25909123786
25804321571
26232439790
26641449776
27220792667
27802128441
28718327220
28886608629
29052897154
29545315166
30258650150
29478026048
29909426663
29976891623
30575225520
30585893307
30145671253
30548731895
29685784130
28126909801
28981282307
28472698495
27777610116
28435959106
28710824601
28399143518
28175248943
28047698552
29073910350
28775200592
26378019914
